fecha,hotel,"hab bamboo","hab rategain",disponibilidad
2022-01-11,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-11,bhzonafinanciera,5,PRIVILEGE,0
2022-01-12,bhzonafinanciera,1,ESTANDAR,51
2022-01-12,bhzonafinanciera,2,TWIN,6
2022-01-12,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-12,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-12,bhzonafinanciera,5,PRIVILEGE,0
2022-01-13,bhzonafinanciera,1,ESTANDAR,51
2022-01-13,bhzonafinanciera,2,TWIN,6
2022-01-13,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-13,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-13,bhzonafinanciera,5,PRIVILEGE,0
2022-01-14,bhzonafinanciera,1,ESTANDAR,51
2022-01-14,bhzonafinanciera,2,TWIN,6
2022-01-14,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-14,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-14,bhzonafinanciera,5,PRIVILEGE,0
2022-01-15,bhzonafinanciera,1,ESTANDAR,51
2022-01-15,bhzonafinanciera,2,TWIN,6
2022-01-15,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-15,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-15,bhzonafinanciera,5,PRIVILEGE,0
2022-01-16,bhzonafinanciera,1,ESTANDAR,52
2022-01-16,bhzonafinanciera,2,TWIN,6
2022-01-16,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-16,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-16,bhzonafinanciera,5,PRIVILEGE,0
2022-01-17,bhzonafinanciera,1,ESTANDAR,52
2022-01-17,bhzonafinanciera,2,TWIN,6
2022-01-17,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-17,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-17,bhzonafinanciera,5,PRIVILEGE,0
2022-01-18,bhzonafinanciera,1,ESTANDAR,52
2022-01-18,bhzonafinanciera,2,TWIN,6
2022-01-18,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-18,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-18,bhzonafinanciera,5,PRIVILEGE,0
2022-01-19,bhzonafinanciera,1,ESTANDAR,52
2022-01-19,bhzonafinanciera,2,TWIN,6
2022-01-19,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-19,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-19,bhzonafinanciera,5,PRIVILEGE,0
2022-01-20,bhzonafinanciera,1,ESTANDAR,52
2022-01-20,bhzonafinanciera,2,TWIN,6
2022-01-20,bhzonafinanciera,3,"JUNIOR SUITE",2
2022-01-20,bhzonafinanciera,4,"ESPECIAL ESTANDAR",0
2022-01-20,bhzonafinanciera,5,PRIVILEGE,0
2021-12-21,bhretiro,1,ESTANDAR,0
2021-12-21,bhretiro,2,TWIN,1
2021-12-21,bhretiro,3,"JUNIOR SUITE",0
2021-12-21,bhretiro,4,AUXILIAR,0
2021-12-21,bhretiro,5,"ESPECIAL TWIN",0
2021-12-21,bhretiro,6,PRIVILEGE,0
2021-12-22,bhretiro,1,ESTANDAR,17
2021-12-22,bhretiro,2,TWIN,3
2021-12-22,bhretiro,3,"JUNIOR SUITE",0
2021-12-22,bhretiro,4,AUXILIAR,0
2021-12-22,bhretiro,5,"ESPECIAL TWIN",0
2021-12-22,bhretiro,6,PRIVILEGE,0
2021-12-23,bhretiro,1,ESTANDAR,35
2021-12-23,bhretiro,2,TWIN,4
2021-12-23,bhretiro,3,"JUNIOR SUITE",0
2021-12-23,bhretiro,4,AUXILIAR,0
2021-12-23,bhretiro,5,"ESPECIAL TWIN",0
2021-12-23,bhretiro,6,PRIVILEGE,0
2021-12-24,bhretiro,1,ESTANDAR,38
2021-12-24,bhretiro,2,TWIN,5
2021-12-24,bhretiro,3,"JUNIOR SUITE",0
2021-12-24,bhretiro,4,AUXILIAR,0
2021-12-24,bhretiro,5,"ESPECIAL TWIN",0
2021-12-24,bhretiro,6,PRIVILEGE,0
2021-12-25,bhretiro,1,ESTANDAR,50
2021-12-25,bhretiro,2,TWIN,6
2021-12-25,bhretiro,3,"JUNIOR SUITE",2
2021-12-25,bhretiro,4,AUXILIAR,0
2021-12-25,bhretiro,5,"ESPECIAL TWIN",0
2021-12-25,bhretiro,6,PRIVILEGE,0
2021-12-26,bhretiro,1,ESTANDAR,51
2021-12-26,bhretiro,2,TWIN,6
2021-12-26,bhretiro,3,"JUNIOR SUITE",2
2021-12-26,bhretiro,4,AUXILIAR,0
2021-12-26,bhretiro,5,"ESPECIAL TWIN",0
2021-12-26,bhretiro,6,PRIVILEGE,0
2021-12-27,bhretiro,1,ESTANDAR,51
2021-12-27,bhretiro,2,TWIN,6
2021-12-27,bhretiro,3,"JUNIOR SUITE",2
2021-12-27,bhretiro,4,AUXILIAR,0
2021-12-27,bhretiro,5,"ESPECIAL TWIN",0
2021-12-27,bhretiro,6,PRIVILEGE,0
2021-12-28,bhretiro,1,ESTANDAR,51
2021-12-28,bhretiro,2,TWIN,6
2021-12-28,bhretiro,3,"JUNIOR SUITE",2
2021-12-28,bhretiro,4,AUXILIAR,0
2021-12-28,bhretiro,5,"ESPECIAL TWIN",0
2021-12-28,bhretiro,6,PRIVILEGE,0
2021-12-29,bhretiro,1,ESTANDAR,51
2021-12-29,bhretiro,2,TWIN,6
2021-12-29,bhretiro,3,"JUNIOR SUITE",2
2021-12-29,bhretiro,4,AUXILIAR,0
2021-12-29,bhretiro,5,"ESPECIAL TWIN",0
2021-12-29,bhretiro,6,PRIVILEGE,0
2021-12-30,bhretiro,1,ESTANDAR,51
2021-12-30,bhretiro,2,TWIN,6
2021-12-30,bhretiro,3,"JUNIOR SUITE",2
2021-12-30,bhretiro,4,AUXILIAR,0
2021-12-30,bhretiro,5,"ESPECIAL TWIN",0
2021-12-30,bhretiro,6,PRIVILEGE,0
2021-12-31,bhretiro,1,ESTANDAR,51
2021-12-31,bhretiro,2,TWIN,6
2021-12-31,bhretiro,3,"JUNIOR SUITE",2
2021-12-31,bhretiro,4,AUXILIAR,0
2021-12-31,bhretiro,5,"ESPECIAL TWIN",0
2021-12-31,bhretiro,6,PRIVILEGE,0
2022-01-01,bhretiro,1,ESTANDAR,51
2022-01-01,bhretiro,2,TWIN,6
2022-01-01,bhretiro,3,"JUNIOR SUITE",2
2022-01-01,bhretiro,4,AUXILIAR,0
2022-01-01,bhretiro,5,"ESPECIAL TWIN",0
2022-01-01,bhretiro,6,PRIVILEGE,0
2022-01-02,bhretiro,1,ESTANDAR,51
2022-01-02,bhretiro,2,TWIN,6
2022-01-02,bhretiro,3,"JUNIOR SUITE",2
2022-01-02,bhretiro,4,AUXILIAR,0
2022-01-02,bhretiro,5,"ESPECIAL TWIN",0
2022-01-02,bhretiro,6,PRIVILEGE,0
2022-01-03,bhretiro,1,ESTANDAR,51
2022-01-03,bhretiro,2,TWIN,6
2022-01-03,bhretiro,3,"JUNIOR SUITE",2
2022-01-03,bhretiro,4,AUXILIAR,0
2022-01-03,bhretiro,5,"ESPECIAL TWIN",0
2022-01-03,bhretiro,6,PRIVILEGE,0
2022-01-04,bhretiro,1,ESTANDAR,51
2022-01-04,bhretiro,2,TWIN,6
2022-01-04,bhretiro,3,"JUNIOR SUITE",2
2022-01-04,bhretiro,4,AUXILIAR,0
2022-01-04,bhretiro,5,"ESPECIAL TWIN",0
2022-01-04,bhretiro,6,PRIVILEGE,0
2022-01-05,bhretiro,1,ESTANDAR,51
2022-01-05,bhretiro,2,TWIN,6
2022-01-05,bhretiro,3,"JUNIOR SUITE",2
2022-01-05,bhretiro,4,AUXILIAR,0
2022-01-05,bhretiro,5,"ESPECIAL TWIN",0
2022-01-05,bhretiro,6,PRIVILEGE,0
2022-01-06,bhretiro,1,ESTANDAR,51
2022-01-06,bhretiro,2,TWIN,6
2022-01-06,bhretiro,3,"JUNIOR SUITE",2
2022-01-06,bhretiro,4,AUXILIAR,0
2022-01-06,bhretiro,5,"ESPECIAL TWIN",0
2022-01-06,bhretiro,6,PRIVILEGE,0
2022-01-07,bhretiro,1,ESTANDAR,51
2022-01-07,bhretiro,2,TWIN,6
2022-01-07,bhretiro,3,"JUNIOR SUITE",2
2022-01-07,bhretiro,4,AUXILIAR,0
2022-01-07,bhretiro,5,"ESPECIAL TWIN",0
2022-01-07,bhretiro,6,PRIVILEGE,0
2022-01-08,bhretiro,1,ESTANDAR,51
2022-01-08,bhretiro,2,TWIN,6
2022-01-08,bhretiro,3,"JUNIOR SUITE",2
2022-01-08,bhretiro,4,AUXILIAR,0
2022-01-08,bhretiro,5,"ESPECIAL TWIN",0
2022-01-08,bhretiro,6,PRIVILEGE,0
2022-01-09,bhretiro,1,ESTANDAR,51
2022-01-09,bhretiro,2,TWIN,6
2022-01-09,bhretiro,3,"JUNIOR SUITE",2
2022-01-09,bhretiro,4,AUXILIAR,0
2022-01-09,bhretiro,5,"ESPECIAL TWIN",0
2022-01-09,bhretiro,6,PRIVILEGE,0
2022-01-10,bhretiro,1,ESTANDAR,51
2022-01-10,bhretiro,2,TWIN,6
2022-01-10,bhretiro,3,"JUNIOR SUITE",2
2022-01-10,bhretiro,4,AUXILIAR,0
2022-01-10,bhretiro,5,"ESPECIAL TWIN",0
2022-01-10,bhretiro,6,PRIVILEGE,0
2022-01-11,bhretiro,1,ESTANDAR,51
2022-01-11,bhretiro,2,TWIN,6
2022-01-11,bhretiro,3,"JUNIOR SUITE",2
2022-01-11,bhretiro,4,AUXILIAR,0
2022-01-11,bhretiro,5,"ESPECIAL TWIN",0
2022-01-11,bhretiro,6,PRIVILEGE,0
2022-01-12,bhretiro,1,ESTANDAR,51
2022-01-12,bhretiro,2,TWIN,6
2022-01-12,bhretiro,3,"JUNIOR SUITE",2
2022-01-12,bhretiro,4,AUXILIAR,0
2022-01-12,bhretiro,5,"ESPECIAL TWIN",0
2022-01-12,bhretiro,6,PRIVILEGE,0
2022-01-13,bhretiro,1,ESTANDAR,51
2022-01-13,bhretiro,2,TWIN,6
2022-01-13,bhretiro,3,"JUNIOR SUITE",2
2022-01-13,bhretiro,4,AUXILIAR,0
2022-01-13,bhretiro,5,"ESPECIAL TWIN",0
2022-01-13,bhretiro,6,PRIVILEGE,0
2022-01-14,bhretiro,1,ESTANDAR,51
2022-01-14,bhretiro,2,TWIN,6
2022-01-14,bhretiro,3,"JUNIOR SUITE",2
2022-01-14,bhretiro,4,AUXILIAR,0
2022-01-14,bhretiro,5,"ESPECIAL TWIN",0
2022-01-14,bhretiro,6,PRIVILEGE,0
2022-01-15,bhretiro,1,ESTANDAR,51
2022-01-15,bhretiro,2,TWIN,6
2022-01-15,bhretiro,3,"JUNIOR SUITE",2
2022-01-15,bhretiro,4,AUXILIAR,0
2022-01-15,bhretiro,5,"ESPECIAL TWIN",0
2022-01-15,bhretiro,6,PRIVILEGE,0
2022-01-16,bhretiro,1,ESTANDAR,52
2022-01-16,bhretiro,2,TWIN,6
2022-01-16,bhretiro,3,"JUNIOR SUITE",2
2022-01-16,bhretiro,4,AUXILIAR,0
2022-01-16,bhretiro,5,"ESPECIAL TWIN",0
2022-01-16,bhretiro,6,PRIVILEGE,0
2022-01-17,bhretiro,1,ESTANDAR,52
2022-01-17,bhretiro,2,TWIN,6
2022-01-17,bhretiro,3,"JUNIOR SUITE",2
2022-01-17,bhretiro,4,AUXILIAR,0
2022-01-17,bhretiro,5,"ESPECIAL TWIN",0
2022-01-17,bhretiro,6,PRIVILEGE,0
2022-01-18,bhretiro,1,ESTANDAR,52
2022-01-18,bhretiro,2,TWIN,6
2022-01-18,bhretiro,3,"JUNIOR SUITE",2
2022-01-18,bhretiro,4,AUXILIAR,0
2022-01-18,bhretiro,5,"ESPECIAL TWIN",0
2022-01-18,bhretiro,6,PRIVILEGE,0
2022-01-19,bhretiro,1,ESTANDAR,52
2022-01-19,bhretiro,2,TWIN,6
2022-01-19,bhretiro,3,"JUNIOR SUITE",2
2022-01-19,bhretiro,4,AUXILIAR,0
2022-01-19,bhretiro,5,"ESPECIAL TWIN",0
2022-01-19,bhretiro,6,PRIVILEGE,0
2022-01-20,bhretiro,1,ESTANDAR,52
2022-01-20,bhretiro,2,TWIN,6
2022-01-20,bhretiro,3,"JUNIOR SUITE",2
2022-01-20,bhretiro,4,AUXILIAR,0
2022-01-20,bhretiro,5,"ESPECIAL TWIN",0
2022-01-20,bhretiro,6,PRIVILEGE,0
2021-12-21,bhlaquinta,1,"JUNIOR SUITE",0
2021-12-21,bhlaquinta,2,TWIN,1
2021-12-21,bhlaquinta,3,ESTANDAR,0
2021-12-21,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-21,bhlaquinta,5,SUPERIOR,0
2021-12-21,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-21,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-21,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-22,bhlaquinta,1,"JUNIOR SUITE",17
2021-12-22,bhlaquinta,2,TWIN,3
2021-12-22,bhlaquinta,3,ESTANDAR,0
2021-12-22,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-22,bhlaquinta,5,SUPERIOR,0
2021-12-22,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-22,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-22,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-23,bhlaquinta,1,"JUNIOR SUITE",35
2021-12-23,bhlaquinta,2,TWIN,4
2021-12-23,bhlaquinta,3,ESTANDAR,0
2021-12-23,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-23,bhlaquinta,5,SUPERIOR,0
2021-12-23,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-23,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-23,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-24,bhlaquinta,1,"JUNIOR SUITE",38
2021-12-24,bhlaquinta,2,TWIN,5
2021-12-24,bhlaquinta,3,ESTANDAR,0
2021-12-24,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-24,bhlaquinta,5,SUPERIOR,0
2021-12-24,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-24,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-24,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-25,bhlaquinta,1,"JUNIOR SUITE",50
2021-12-25,bhlaquinta,2,TWIN,6
2021-12-25,bhlaquinta,3,ESTANDAR,2
2021-12-25,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-25,bhlaquinta,5,SUPERIOR,0
2021-12-25,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-25,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-25,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-26,bhlaquinta,1,"JUNIOR SUITE",51
2021-12-26,bhlaquinta,2,TWIN,6
2021-12-26,bhlaquinta,3,ESTANDAR,2
2021-12-26,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-26,bhlaquinta,5,SUPERIOR,0
2021-12-26,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-26,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-26,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-27,bhlaquinta,1,"JUNIOR SUITE",51
2021-12-27,bhlaquinta,2,TWIN,6
2021-12-27,bhlaquinta,3,ESTANDAR,2
2021-12-27,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-27,bhlaquinta,5,SUPERIOR,0
2021-12-27,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-27,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-27,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-28,bhlaquinta,1,"JUNIOR SUITE",51
2021-12-28,bhlaquinta,2,TWIN,6
2021-12-28,bhlaquinta,3,ESTANDAR,2
2021-12-28,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-28,bhlaquinta,5,SUPERIOR,0
2021-12-28,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-28,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-28,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-29,bhlaquinta,1,"JUNIOR SUITE",51
2021-12-29,bhlaquinta,2,TWIN,6
2021-12-29,bhlaquinta,3,ESTANDAR,2
2021-12-29,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-29,bhlaquinta,5,SUPERIOR,0
2021-12-29,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-29,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-29,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-30,bhlaquinta,1,"JUNIOR SUITE",51
2021-12-30,bhlaquinta,2,TWIN,6
2021-12-30,bhlaquinta,3,ESTANDAR,2
2021-12-30,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-30,bhlaquinta,5,SUPERIOR,0
2021-12-30,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-30,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-30,bhlaquinta,8,"JUNIOR SUITE CASA",0
2021-12-31,bhlaquinta,1,"JUNIOR SUITE",51
2021-12-31,bhlaquinta,2,TWIN,6
2021-12-31,bhlaquinta,3,ESTANDAR,2
2021-12-31,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2021-12-31,bhlaquinta,5,SUPERIOR,0
2021-12-31,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2021-12-31,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2021-12-31,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-01,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-01,bhlaquinta,2,TWIN,6
2022-01-01,bhlaquinta,3,ESTANDAR,2
2022-01-01,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-01,bhlaquinta,5,SUPERIOR,0
2022-01-01,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-01,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-01,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-02,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-02,bhlaquinta,2,TWIN,6
2022-01-02,bhlaquinta,3,ESTANDAR,2
2022-01-02,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-02,bhlaquinta,5,SUPERIOR,0
2022-01-02,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-02,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-02,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-03,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-03,bhlaquinta,2,TWIN,6
2022-01-03,bhlaquinta,3,ESTANDAR,2
2022-01-03,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-03,bhlaquinta,5,SUPERIOR,0
2022-01-03,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-03,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-03,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-04,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-04,bhlaquinta,2,TWIN,6
2022-01-04,bhlaquinta,3,ESTANDAR,2
2022-01-04,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-04,bhlaquinta,5,SUPERIOR,0
2022-01-04,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-04,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-04,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-05,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-05,bhlaquinta,2,TWIN,6
2022-01-05,bhlaquinta,3,ESTANDAR,2
2022-01-05,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-05,bhlaquinta,5,SUPERIOR,0
2022-01-05,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-05,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-05,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-06,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-06,bhlaquinta,2,TWIN,6
2022-01-06,bhlaquinta,3,ESTANDAR,2
2022-01-06,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-06,bhlaquinta,5,SUPERIOR,0
2022-01-06,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-06,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-06,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-07,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-07,bhlaquinta,2,TWIN,6
2022-01-07,bhlaquinta,3,ESTANDAR,2
2022-01-07,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-07,bhlaquinta,5,SUPERIOR,0
2022-01-07,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-07,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-07,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-08,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-08,bhlaquinta,2,TWIN,6
2022-01-08,bhlaquinta,3,ESTANDAR,2
2022-01-08,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-08,bhlaquinta,5,SUPERIOR,0
2022-01-08,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-08,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-08,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-09,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-09,bhlaquinta,2,TWIN,6
2022-01-09,bhlaquinta,3,ESTANDAR,2
2022-01-09,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-09,bhlaquinta,5,SUPERIOR,0
2022-01-09,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-09,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-09,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-10,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-10,bhlaquinta,2,TWIN,6
2022-01-10,bhlaquinta,3,ESTANDAR,2
2022-01-10,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-10,bhlaquinta,5,SUPERIOR,0
2022-01-10,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-10,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-10,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-11,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-11,bhlaquinta,2,TWIN,6
2022-01-11,bhlaquinta,3,ESTANDAR,2
2022-01-11,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-11,bhlaquinta,5,SUPERIOR,0
2022-01-11,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-11,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-11,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-12,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-12,bhlaquinta,2,TWIN,6
2022-01-12,bhlaquinta,3,ESTANDAR,2
2022-01-12,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-12,bhlaquinta,5,SUPERIOR,0
2022-01-12,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-12,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-12,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-13,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-13,bhlaquinta,2,TWIN,6
2022-01-13,bhlaquinta,3,ESTANDAR,2
2022-01-13,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-13,bhlaquinta,5,SUPERIOR,0
2022-01-13,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-13,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-13,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-14,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-14,bhlaquinta,2,TWIN,6
2022-01-14,bhlaquinta,3,ESTANDAR,2
2022-01-14,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-14,bhlaquinta,5,SUPERIOR,0
2022-01-14,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-14,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-14,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-15,bhlaquinta,1,"JUNIOR SUITE",51
2022-01-15,bhlaquinta,2,TWIN,6
2022-01-15,bhlaquinta,3,ESTANDAR,2
2022-01-15,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-15,bhlaquinta,5,SUPERIOR,0
2022-01-15,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-15,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-15,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-16,bhlaquinta,1,"JUNIOR SUITE",52
2022-01-16,bhlaquinta,2,TWIN,6
2022-01-16,bhlaquinta,3,ESTANDAR,2
2022-01-16,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-16,bhlaquinta,5,SUPERIOR,0
2022-01-16,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-16,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-16,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-17,bhlaquinta,1,"JUNIOR SUITE",52
2022-01-17,bhlaquinta,2,TWIN,6
2022-01-17,bhlaquinta,3,ESTANDAR,2
2022-01-17,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-17,bhlaquinta,5,SUPERIOR,0
2022-01-17,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-17,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-17,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-18,bhlaquinta,1,"JUNIOR SUITE",52
2022-01-18,bhlaquinta,2,TWIN,6
2022-01-18,bhlaquinta,3,ESTANDAR,2
2022-01-18,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-18,bhlaquinta,5,SUPERIOR,0
2022-01-18,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-18,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-18,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-19,bhlaquinta,1,"JUNIOR SUITE",52
2022-01-19,bhlaquinta,2,TWIN,6
2022-01-19,bhlaquinta,3,ESTANDAR,2
2022-01-19,bhlaquinta,4,"ESPECIAL JUNIOR SUITE",0
2022-01-19,bhlaquinta,5,SUPERIOR,0
2022-01-19,bhlaquinta,6,"JUNIOR SUITE TERRAZA",0
2022-01-19,bhlaquinta,7,"JUNIOR SUITE BALCON",0
2022-01-19,bhlaquinta,8,"JUNIOR SUITE CASA",0
2022-01-20,bhlaquinta,1,"JUNIOR SUITE",52
